Alice Training On size: w=20, h=5, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
13700,342,0.2807,-10.0000,-4.3860,10.0000,29.2719,0.799257,3.797127,-0.041514
13800,325,0.3354,-10.0000,-3.2923,10.0000,30.8585,-0.297500,1.460960,-0.036201
13900,346,0.2746,-10.0000,-4.5087,10.0000,28.8439,0.010908,2.631295,-0.039826
14000,336,0.3065,-10.0000,-3.8690,10.0000,29.7857,-0.131092,2.990205,-0.041230
14100,326,0.2791,-10.0000,-4.4172,10.0000,30.5798,0.243124,3.632163,-0.041269
14200,325,0.3169,-10.0000,-3.6615,10.0000,30.8985,0.253837,0.672810,-0.037079
14300,348,0.2701,-10.0000,-4.5977,10.0000,28.6322,0.941671,0.765495,-0.037358
14400,338,0.2811,-10.0000,-4.3787,10.0000,29.6183,-0.088913,1.355695,-0.037848
14500,340,0.3176,-10.0000,-3.6471,10.0000,29.4176,0.122589,0.322476,-0.035844
14600,328,0.3171,-10.0000,-3.6585,10.0000,30.5427,0.689544,5.941368,-0.043280
14700,317,0.3312,-10.0000,-3.3754,10.0000,31.4984,0.290611,2.699980,-0.036982
14800,340,0.2676,-10.0000,-4.6471,10.0000,29.3971,0.334901,4.571917,-0.045485
14900,317,0.3407,-10.0000,-3.1861,10.0000,31.5552,0.217677,2.446613,-0.038707
15000,327,0.3150,-10.0000,-3.7003,10.0000,30.5749,0.070323,2.991202,-0.038963
15100,346,0.2601,-10.0000,-4.7977,10.0000,28.9595,-0.380388,2.339806,-0.035732
15200,313,0.3482,-10.0000,-3.0351,10.0000,31.8626,0.195983,2.307914,-0.037460
15300,341,0.2786,-10.0000,-4.4282,10.0000,29.3724,0.554466,6.232996,-0.044076
15400,338,0.3018,-10.0000,-3.9645,10.0000,29.6124,0.005239,3.030965,-0.041428
15500,348,0.2960,-10.0000,-4.0805,10.0000,28.6609,0.509230,0.278582,-0.035746
15600,334,0.3084,-10.0000,-3.8323,10.0000,29.9371,0.397572,4.709018,-0.041105
15700,322,0.3292,-10.0000,-3.4161,10.0000,31.0714,0.496878,2.773856,-0.035293
15800,320,0.3469,-10.0000,-3.0625,10.0000,31.2719,-0.464486,1.605701,-0.037935
15900,326,0.3436,-10.0000,-3.1288,10.0000,30.7270,0.130102,4.117852,-0.038894
16000,324,0.3488,-10.0000,-3.0247,10.0000,30.8642,0.057729,3.809206,-0.038601
16100,341,0.2727,-10.0000,-4.5455,10.0000,29.2903,-0.324016,3.925780,-0.042008
16200,340,0.3265,-10.0000,-3.4706,10.0000,29.4029,0.026186,3.840682,-0.039444
16300,323,0.3313,-10.0000,-3.3746,10.0000,30.9226,-0.008845,4.318299,-0.044964
16400,331,0.3263,-10.0000,-3.4743,10.0000,30.2568,0.595813,2.712437,-0.036487
16500,326,0.3160,-10.0000,-3.6810,10.0000,30.7055,0.132569,4.008928,-0.040976
16600,335,0.3403,-10.0000,-3.1940,10.0000,29.8358,-0.200036,3.734122,-0.039997
16700,332,0.3434,-10.0000,-3.1325,10.0000,30.1416,0.943981,6.415871,-0.039709
16800,322,0.3323,-10.0000,-3.3540,10.0000,31.0000,0.188981,2.639057,-0.036763
16900,339,0.3186,-10.0000,-3.6283,10.0000,29.5693,0.716163,6.166221,-0.042620
17000,327,0.3272,-10.0000,-3.4557,10.0000,30.5810,0.032219,3.921634,-0.040679
17100,343,0.2974,-10.0000,-4.0525,10.0000,29.0292,-0.567655,1.268835,-0.038835
17200,346,0.3064,-10.0000,-3.8728,10.0000,28.9653,0.882827,0.319216,-0.036005
17300,354,0.2825,-10.0000,-4.3503,10.0000,28.2599,-0.236592,4.403384,-0.042975
17400,352,0.2699,-10.0000,-4.6023,10.0000,28.4290,-0.195676,5.363064,-0.045078
17500,324,0.3395,-10.0000,-3.2099,10.0000,30.8056,-0.024017,2.268924,-0.038986
17600,338,0.3254,-10.0000,-3.4911,10.0000,29.6065,-0.015659,2.939952,-0.039556
17700,335,0.3194,-10.0000,-3.6119,10.0000,29.8090,0.325221,4.668187,-0.040595
17800,345,0.3014,-10.0000,-3.9710,10.0000,28.9971,0.705397,2.826379,-0.034817
17900,332,0.3343,-10.0000,-3.3133,10.0000,30.1054,0.476774,4.260124,-0.042023
18000,340,0.3176,-10.0000,-3.6471,10.0000,29.5029,0.665569,2.811537,-0.037732
18100,339,0.3186,-10.0000,-3.6283,10.0000,29.5044,0.291610,3.768713,-0.040347
18200,308,0.3896,-10.0000,-2.2078,10.0000,32.4740,0.209724,3.460996,-0.041259
18300,334,0.3653,-10.0000,-2.6946,10.0000,29.8832,-0.564569,2.583507,-0.042967
18400,313,0.3738,-10.0000,-2.5240,10.0000,31.9617,0.560031,2.974751,-0.038379
18500,320,0.3563,-10.0000,-2.8750,10.0000,31.2906,-0.566989,1.727884,-0.037575
18600,323,0.3715,-10.0000,-2.5697,10.0000,30.8452,-0.147645,2.809520,-0.040190
18700,333,0.3694,-10.0000,-2.6126,10.0000,30.1231,-0.467428,2.419266,-0.036518
18800,319,0.3417,-10.0000,-3.1661,10.0000,31.3041,0.336515,2.570519,-0.041300
18900,323,0.3529,-10.0000,-2.9412,10.0000,30.9783,0.504794,3.069296,-0.039488
19000,321,0.3489,-10.0000,-3.0218,10.0000,31.1308,-0.269128,1.776508,-0.038257
19100,337,0.2997,-10.0000,-4.0059,10.0000,29.5905,0.599287,0.850458,-0.036331
19200,340,0.3353,-10.0000,-3.2941,10.0000,29.4882,0.002751,2.658735,-0.039505
19300,319,0.3511,-10.0000,-2.9781,10.0000,31.3918,0.458059,3.173274,-0.037795
19400,331,0.3112,-10.0000,-3.7764,10.0000,30.1903,-0.090753,4.385557,-0.041944
19500,328,0.3262,-10.0000,-3.4756,10.0000,30.5305,-0.402178,5.326385,-0.042953
19600,333,0.3393,-10.0000,-3.2132,10.0000,29.9880,-0.191691,4.421367,-0.041718
19700,322,0.3168,-10.0000,-3.6646,10.0000,31.0248,0.391826,3.409585,-0.040466
19800,309,0.3430,-10.0000,-3.1392,10.0000,32.3754,0.012694,2.561402,-0.039174
19900,357,0.2969,-10.0000,-4.0616,10.0000,28.0588,0.011011,3.440265,-0.041302
20000,355,0.2789,-10.0000,-4.4225,10.0000,28.1465,0.422269,2.740786,-0.040870
20100,338,0.2899,-10.0000,-4.2012,10.0000,29.5592,0.268522,5.294992,-0.046945
20200,349,0.3381,-10.0000,-3.2378,10.0000,28.6332,-0.175984,2.507888,-0.040587
20300,335,0.3343,-10.0000,-3.3134,10.0000,29.9134,1.002990,5.341178,-0.039996
20400,332,0.3464,-10.0000,-3.0723,10.0000,30.1446,0.848312,7.814590,-0.041085
20500,334,0.3293,-10.0000,-3.4132,10.0000,29.8563,0.752123,5.229047,-0.040774
20600,357,0.3025,-10.0000,-3.9496,10.0000,27.9608,0.720863,1.580772,-0.035587
20700,339,0.3304,-10.0000,-3.3923,10.0000,29.6195,-0.090803,3.259688,-0.040050
20800,329,0.3617,-10.0000,-2.7660,10.0000,30.3830,-0.035424,2.467375,-0.037660
20900,317,0.3659,-10.0000,-2.6814,10.0000,31.4606,-0.488011,3.521208,-0.040126
21000,310,0.4129,-10.0000,-1.7419,10.0000,32.2613,0.183057,0.346159,-0.035232
21100,325,0.3323,-10.0000,-3.3538,10.0000,30.8646,0.766561,5.131814,-0.032848
21200,305,0.4033,-10.0000,-1.9344,10.0000,32.7705,0.346812,2.580883,-0.037095
21300,321,0.3084,-10.0000,-3.8318,10.0000,31.1776,0.160049,3.829304,-0.034112
21400,335,0.3403,-10.0000,-3.1940,10.0000,29.7731,0.352947,2.699621,-0.036828
21500,308,0.3636,-10.0000,-2.7273,10.0000,32.5227,0.046190,1.130999,-0.033190
21600,326,0.3804,-10.0000,-2.3926,10.0000,30.7055,-0.320028,0.587466,-0.032730
