Alice Training On size: w=8, h=8, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
19300,544,0.3015,-10.0000,-3.9706,10.0000,18.3952,-0.379573,2.022373,-0.034400
19400,524,0.3282,-10.0000,-3.4351,10.0000,19.1088,0.203003,4.364276,-0.032375
19500,506,0.3597,-10.0000,-2.8063,10.0000,19.7253,0.106966,4.070402,-0.035809
19600,515,0.3243,-10.0000,-3.5146,10.0000,19.4019,-0.663209,4.762058,-0.033928
19700,512,0.3242,-10.0000,-3.5156,10.0000,19.5371,0.271589,4.078792,-0.031526
19800,523,0.3021,-10.0000,-3.9579,10.0000,19.1262,-0.056065,1.298235,-0.028600
19900,499,0.3487,-10.0000,-3.0261,10.0000,19.9900,0.469818,3.062603,-0.031689
20000,484,0.3760,-10.0000,-2.4793,10.0000,20.6983,0.110290,6.015155,-0.030205
20100,501,0.3473,-10.0000,-3.0539,10.0000,19.9621,-0.321286,3.342788,-0.033707
20200,462,0.4026,-10.0000,-1.9481,10.0000,21.6602,0.197200,5.186685,-0.032300
20300,510,0.3294,-10.0000,-3.4118,10.0000,19.5529,0.553426,1.446293,-0.031628
20400,500,0.3500,-10.0000,-3.0000,10.0000,20.0480,-0.079529,3.500181,-0.033832
20500,490,0.3510,-10.0000,-2.9796,10.0000,20.3735,0.305616,4.546807,-0.034339
20600,510,0.3373,-10.0000,-3.2549,10.0000,19.5941,0.034723,5.010106,-0.033414
20700,508,0.3130,-10.0000,-3.7402,10.0000,19.7303,-0.195015,3.436830,-0.028730
20800,507,0.3156,-10.0000,-3.6884,10.0000,19.6903,0.144666,1.847215,-0.031967
20900,533,0.2664,-10.0000,-4.6717,10.0000,18.7955,-0.124632,1.809919,-0.030174
21000,520,0.2885,-10.0000,-4.2308,10.0000,19.2288,-0.019492,2.910783,-0.033892
21100,509,0.3281,-10.0000,-3.4381,10.0000,19.6228,0.074097,3.271514,-0.034540
21200,521,0.2975,-10.0000,-4.0499,10.0000,19.1766,0.100338,3.594911,-0.033080
21300,506,0.3557,-10.0000,-2.8854,10.0000,19.7984,-0.208256,4.001692,-0.035439
21400,520,0.3442,-10.0000,-3.1154,10.0000,19.2346,-0.520884,3.612015,-0.032656
21500,519,0.3237,-10.0000,-3.5260,10.0000,19.2100,0.198176,3.508443,-0.029878
21600,475,0.3621,-10.0000,-2.7579,10.0000,21.1011,0.059469,3.861761,-0.029941
21700,498,0.3414,-10.0000,-3.1727,10.0000,20.0904,-0.035281,4.751619,-0.036027
21800,518,0.3205,-10.0000,-3.5907,10.0000,19.2838,0.007077,3.731760,-0.033380
21900,478,0.3828,-10.0000,-2.3431,10.0000,20.9477,-0.127795,4.357463,-0.033594
22000,487,0.3491,-10.0000,-3.0185,10.0000,20.5359,0.164306,3.312573,-0.032182
22100,496,0.3367,-10.0000,-3.2661,10.0000,20.1210,0.090383,2.275224,-0.032757
22200,501,0.3293,-10.0000,-3.4132,10.0000,19.9860,-0.128469,6.675781,-0.032991
22300,511,0.3346,-10.0000,-3.3072,10.0000,19.5225,0.103709,2.929483,-0.031719
22400,508,0.3209,-10.0000,-3.5827,10.0000,19.7165,0.220855,4.358253,-0.034373
22500,511,0.3346,-10.0000,-3.3072,10.0000,19.5969,-0.509999,4.567842,-0.032916
22600,504,0.3254,-10.0000,-3.4921,10.0000,19.8413,-0.268626,2.063385,-0.031847
22700,486,0.3477,-10.0000,-3.0453,10.0000,20.5782,0.116288,6.324975,-0.031221
22800,492,0.3577,-10.0000,-2.8455,10.0000,20.2683,0.122026,2.867877,-0.032345
22900,518,0.3031,-10.0000,-3.9382,10.0000,19.3069,0.133358,1.551332,-0.032541
23000,519,0.3256,-10.0000,-3.4875,10.0000,19.3179,-0.313169,2.608011,-0.035757
23100,504,0.3571,-10.0000,-2.8571,10.0000,19.8115,0.176192,3.373464,-0.034335
23200,521,0.3129,-10.0000,-3.7428,10.0000,19.2150,0.326500,2.802133,-0.032495
23300,508,0.3425,-10.0000,-3.1496,10.0000,19.6929,0.028703,2.595675,-0.030778
23400,502,0.3327,-10.0000,-3.3466,10.0000,19.8625,-0.217810,4.319197,-0.035872
23500,512,0.3184,-10.0000,-3.6328,10.0000,19.5840,0.334819,3.981751,-0.033715
23600,482,0.3672,-10.0000,-2.6556,10.0000,20.7407,0.243494,1.914424,-0.030149
23700,516,0.3275,-10.0000,-3.4496,10.0000,19.3643,0.032741,2.188061,-0.033225
23800,489,0.3517,-10.0000,-2.9652,10.0000,20.4724,-0.075749,3.520288,-0.032309
23900,501,0.3553,-10.0000,-2.8942,10.0000,19.9361,0.304460,4.088121,-0.034188
24000,492,0.3679,-10.0000,-2.6423,10.0000,20.3211,0.225250,1.120598,-0.033551
24100,484,0.3967,-10.0000,-2.0661,10.0000,20.6570,0.421070,3.845708,-0.032954
24200,489,0.3558,-10.0000,-2.8834,10.0000,20.4458,-0.041470,3.356301,-0.031886
24300,502,0.3446,-10.0000,-3.1076,10.0000,19.9522,0.081994,4.162340,-0.036445
24400,490,0.3816,-10.0000,-2.3673,10.0000,20.4061,-0.566361,5.636283,-0.032369
24500,490,0.3633,-10.0000,-2.7347,10.0000,20.3571,0.038249,4.651416,-0.033216
24600,486,0.3765,-10.0000,-2.4691,10.0000,20.5864,0.432831,3.490797,-0.030958
24700,465,0.4129,-10.0000,-1.7419,10.0000,21.5312,0.399397,3.040048,-0.031718
24800,469,0.4072,-10.0000,-1.8550,10.0000,21.3049,-0.087670,1.700928,-0.032532
24900,465,0.4065,-10.0000,-1.8710,10.0000,21.5527,-0.089195,1.028827,-0.029098
25000,478,0.3849,-10.0000,-2.3013,10.0000,20.9121,0.608241,2.050451,-0.030217
25100,482,0.3797,-10.0000,-2.4066,10.0000,20.7469,-0.045523,2.636826,-0.031188
25200,488,0.3545,-10.0000,-2.9098,10.0000,20.4836,-0.084339,1.529485,-0.029066
25300,465,0.4129,-10.0000,-1.7419,10.0000,21.5204,-0.603261,4.069397,-0.029630
25400,469,0.3902,-10.0000,-2.1962,10.0000,21.2623,-0.030190,4.003338,-0.032504
25500,461,0.4078,-10.0000,-1.8438,10.0000,21.7202,-0.163848,3.641467,-0.033579
25600,481,0.3929,-10.0000,-2.1414,10.0000,20.8191,-0.086732,3.789668,-0.034907
25700,491,0.3666,-10.0000,-2.6680,10.0000,20.3564,-0.130148,4.572619,-0.033168
25800,472,0.3856,-10.0000,-2.2881,10.0000,21.1843,-0.279326,5.365930,-0.029575
25900,476,0.3803,-10.0000,-2.3950,10.0000,20.9916,0.160407,2.375493,-0.032222
26000,469,0.3838,-10.0000,-2.3241,10.0000,21.3092,0.079007,1.054501,-0.030105
26100,449,0.4209,-10.0000,-1.5813,10.0000,22.3096,-0.614685,1.813625,-0.026039
26200,458,0.4258,-10.0000,-1.4847,10.0000,21.8035,0.079048,5.438496,-0.026472
26300,439,0.4533,-10.0000,-0.9339,10.0000,22.7813,-0.117838,2.068745,-0.025071
26400,442,0.4412,-10.0000,-1.1765,10.0000,22.6244,0.033350,2.465105,-0.031094
26500,448,0.4464,-10.0000,-1.0714,10.0000,22.3125,-0.423080,4.322739,-0.027677
26600,426,0.4906,-10.0000,-0.1878,10.0000,23.5094,-0.099639,2.647435,-0.027314
26700,427,0.4660,-10.0000,-0.6792,10.0000,23.4333,-0.475405,3.376054,-0.025673
26800,427,0.4731,-10.0000,-0.5386,10.0000,23.3653,-0.013143,3.702438,-0.027003
26900,418,0.4928,-10.0000,-0.1435,10.0000,23.9306,0.407978,1.025541,-0.026104
27000,411,0.5061,-10.0000,0.1217,10.0000,24.3212,-0.226943,2.000172,-0.019618
27100,411,0.5012,-10.0000,0.0243,10.0000,24.3820,-0.379500,3.168863,-0.021797
27200,431,0.4571,-10.0000,-0.8585,10.0000,23.1856,-0.557966,5.665214,-0.024202
27300,405,0.5630,-10.0000,1.2593,10.0000,24.6568,-0.372960,5.422533,-0.025712
27400,398,0.5754,-10.0000,1.5075,10.0000,25.1784,-0.280508,2.429511,-0.024592
27500,410,0.5244,-10.0000,0.4878,10.0000,24.3927,0.226422,1.550275,-0.022290
27600,413,0.5448,-10.0000,0.8959,10.0000,24.2203,0.317542,1.631455,-0.023892
27700,409,0.5183,-10.0000,0.3667,10.0000,24.3985,0.302579,2.221763,-0.025268
27800,405,0.5605,-10.0000,1.2099,10.0000,24.7037,0.387199,0.361891,-0.025268
27900,399,0.5689,-10.0000,1.3784,10.0000,25.0852,0.075597,2.820739,-0.026566
